paper_id,author_id,position
225216,389059,3
225291,997530,0
225297,997530,1
225440,586451,1
225895,611931,0
225895,546348,2
226717,112367,0
226717,49021,1
227503,257441,1
227782,947847,0
227788,608892,0
227806,535080,1
227856,1443119,1
227856,1602340,3
227856,527631,4
227864,348069,1
227864,339175,2
227875,278119,4
227886,916223,11
227891,229727,0
227931,1050767,1
227947,44009,0
227947,233144,1
227947,20021,2
227951,429077,1
227956,578325,0
227956,102552,1
227956,4249,2
227968,24006,0
227981,76525,6
227994,960452,0
227994,216534,2
227994,877967,5
227996,1029566,0
227996,1129032,1
227996,1213725,2
227998,1420370,0
227998,95038,1
227998,1092789,4
228095,385674,1
228849,109081,5
228854,313333,0
228887,436529,0
228887,593521,1
228887,201516,2
228892,375362,1
228892,960565,2
229238,18936,1
229364,418827,0
229544,1670165,1
229570,942113,2
229570,759991,5
229623,330368,0
229623,1417038,1
229954,106208,0
230432,346685,1
230433,960452,0
230433,238597,3
230460,1194280,1
230760,16469,0
230760,1077895,1
230857,48601,0
230857,935146,1
230987,10797,4
230987,1539886,5
230999,1225764,2
230999,130749,3
231038,197202,2
231210,639865,1
231885,335233,0
232386,127692,1
232389,545032,1
232389,1515521,2
232435,1127435,0
232441,194985,0
232441,411895,3
232441,234062,4
232449,857276,0
232449,12219,2
232450,1273122,1
232742,561275,0
232742,1045538,1
232742,589438,3
232781,71106,1
232790,491604,2
232806,360220,2
232806,129918,5
232806,1314158,8
232806,459638,9
233023,1284002,0
233023,399724,3
233028,1415513,1
233033,823443,1
233038,33943,2
233048,397616,0
233048,86471,1
233048,741001,2
233072,1102277,0
233076,827805,1
233076,1579010,2
233289,725775,0
233314,69859,0
233314,419928,1
235214,111465,1
236292,45157,1
236739,773600,1
236751,1579010,2
236751,104898,3
236782,26109,1
236851,425642,2
236858,425642,0
236860,203462,1
236863,146645,0
237247,178848,2
237249,795521,0
237294,104354,1
237304,645334,0
237304,643690,2
237308,1008236,0
237308,189957,2
237310,645334,0
237310,643690,1
237444,503413,0
237619,28596,1
237630,1593992,0
237638,27327,0
237638,765786,1
237638,253847,3
237686,1092185,0
237686,580335,1
237686,516556,2
238122,190422,3
238124,458967,0
238381,287500,2
238544,11686,2
238545,95813,1
238549,171176,1
238567,971854,0
238570,274520,1
239250,805171,3
239250,826789,4
239250,1442852,6
239250,1333633,8
239250,1073582,9
239295,466464,0
239295,1246038,2
239295,64539,3
239295,1604045,4
239295,405453,5
239342,1300054,1
239362,265494,0
239362,1181108,3
239367,1698552,1
239388,63848,0
239388,1343201,1
239603,1297706,1
239603,276690,2
239618,2302,1
239679,185160,0
239753,1174033,0
239753,1472529,1
239753,1492493,2
239766,635328,0
239794,433617,1
239803,1692995,1
239805,266348,1
239819,672092,1
239819,185160,2
239828,89931,0
239828,424211,2
239832,844999,0
239836,194599,1
239839,233816,2
239847,22535,1
239848,427224,0
239848,2302,2
239848,733503,3
239848,989858,4
239852,30558,0
239852,990845,2
239852,481494,4
239854,262617,1
239879,945794,2
239880,1319489,0
239880,1177381,5
239923,1583414,3
240103,497542,0
240103,404898,1
240105,516556,2
240111,657943,1
240114,472111,0
240114,1440707,2
240114,1584835,3
240114,1184887,4
240121,1294776,0
240121,1519036,3
240129,6718,0
240129,1167997,1
240137,1547373,0
240879,36794,0
241236,216511,1
241237,877255,1
241364,832945,0
241401,535241,0
241446,47267,1
241446,1257369,2
241658,69740,1
241674,1482604,6
242058,1406565,0
242140,22239,0
242146,68474,0
242146,583521,2
242984,716338,0
242984,584476,2
242985,52882,0
243126,297579,1
243131,17067,0
243131,1673991,1
243670,318224,1
243670,461417,3
243688,112397,1
243972,645119,1
243972,508373,3
243975,1578868,1
243982,1212033,0
243982,259069,5
243993,709839,2
244044,14567,0
244047,168899,0
244047,205054,1
244052,89589,0
244052,36794,2
244054,49021,2
244056,334747,0
244056,82168,1
244063,973891,0
244063,134210,2
244063,600498,3
244063,106360,4
244064,995172,1
244064,106208,2
244065,106208,1
244065,995172,2
244065,5756,3
244066,973891,0
244066,134210,2
244066,600498,3
244066,106360,4
244127,1706733,1
244127,185771,2
244194,1382578,2
244302,520457,1
244413,42763,1
244420,1454074,0
244424,408660,1
244431,1588295,1
244436,40910,1
244716,363611,0
244716,176406,1
244724,50069,1
244735,1645557,0
244735,990275,1
244735,234203,2
245017,595918,0
245018,28596,3
245072,1286972,3
245072,951850,4
245073,485506,2
245497,98792,0
245498,942968,1
245789,1489310,0
245789,599054,4
245904,261257,0
245937,1447120,2
246114,40910,1
246114,801476,3
246119,411504,0
246223,76556,1
246223,1382687,2
246955,1628903,2
246955,713670,5
246958,832945,1
246959,681894,1
246960,563141,0
246971,199506,1
246971,551901,2
247028,1199876,2
247028,1262544,7
247074,256077,0
247074,8251,1
247074,3438,2
247074,76061,3
247074,111894,4
247236,485506,0
247245,257492,2
247245,64512,4
247438,1515521,1
247683,70582,1
247683,71104,2
247688,713626,0
247688,690524,2
247688,286296,3
247688,20788,4
247691,857276,2
247691,12219,3
247707,224826,0
247707,191403,1
247708,448576,5
247710,26168,2
247881,1433539,1
247881,252610,3
247882,759110,0
247883,145821,0
247883,105678,1
247888,1529314,2
247890,1651981,1
247894,436565,0
247894,45157,2
247944,1497323,0
247944,1016300,1
247948,1664191,0
247948,832387,1
247950,96738,0
247950,503625,1
247951,108220,1
248140,1134145,0
248140,257525,1
248145,375110,0
248329,998613,0
248332,1014486,1
248336,1299778,1
248343,37862,0
248352,10857,0
248354,1057159,0
248356,274520,1
248784,758738,3
248784,492971,4
248785,625502,0
248785,426730,1
248785,39333,2
248785,5568,3
248806,1109296,0
248806,438045,3
248815,405380,0
248815,1653053,1
248818,1546350,0
248818,4249,3
248821,405380,0
248821,492971,1
248821,1653053,2
248825,481086,1
248825,189639,2
248843,61912,1
248853,40709,1
248853,82161,2
248853,12715,3
248853,6217,7
248854,1679242,0
248854,607289,1
248854,976282,3
248854,1534691,4
248858,803447,0
248858,365039,1
248858,180070,3
248860,339175,1
248860,139728,2
248860,1679242,3
248865,121715,0
248865,39333,1
248865,476521,3
248865,367826,4
248868,1553931,0
248871,187321,0
248871,1195972,1
248894,10797,0
248896,166358,0
249391,113767,0
249391,592407,1
249391,732826,3
249489,1176180,2
249489,251692,7
249492,80769,2
249492,22535,5
249513,333685,3
249513,463482,4
249533,5956,0
249576,1616452,1
249581,469399,0
249581,1603635,4
249582,510011,2
249596,121468,0
249624,584678,0
249624,137604,3
249628,63848,0
249628,1343201,1
249638,739901,0
249638,244631,6
249655,53437,2
249657,525325,0
249657,276690,3
249657,701005,4
249658,469399,1
249658,1603635,2
249669,647370,0
249669,1339306,2
249669,15930,7
249935,669026,1
249972,1654266,1
249972,585043,4
249991,1641031,0
249991,1365389,1
249992,190587,1
249996,91931,3
250002,401191,0
250002,1094794,1
250015,583548,0
250015,424217,1
250015,11309,2
250065,886206,1
250065,626272,2
250074,1602402,1
250078,501158,2
250091,397173,0
250183,49805,2
250192,6139,2
250199,532090,0
250199,1486981,3
250213,317462,1
250213,130749,2
250235,1250370,0
250235,1523834,1
250237,611300,0
250239,460680,1
250239,71106,2
250472,834221,0
250472,107509,1
250472,760051,2
250472,686909,3
250473,386935,0
250473,1227581,2
251030,488426,0
251030,181883,1
251099,1355273,0
251099,1528276,1
251145,685102,0
251159,45157,0
251159,13255,1
251165,487899,5
251167,967639,0
251167,1650444,1
251271,420702,2
251274,159315,1
251274,1529209,2
251274,45265,3
251365,490643,3
251374,408660,1
251374,68871,2
251399,1106154,0
251399,1015281,1
251399,554193,3
251400,299791,1
251403,411897,1
251404,4523,2
251408,615668,1
251414,239615,0
251414,47334,2
251474,271293,0
251474,919670,1
251477,472111,0
251477,849014,3
251477,1440707,4
251477,1584835,5
251489,1001509,0
251490,515199,0
251490,50872,1
251501,386016,2
251508,250338,2
251508,366354,3
251508,1618925,4
251508,1665895,7
251508,1977,8
251508,350344,9
251579,32748,0
251579,200952,2
251624,58017,1
251674,15813,0
251674,180383,1
251675,831830,0
251675,1025787,1
251675,478320,2
251675,1094086,3
251675,1174133,4
251675,891277,5
251675,716904,7
252367,1029566,0
252367,8136,2
252367,121715,4
252367,1129032,5
252799,804167,1
254541,158232,0
254544,331613,0
254867,291051,1
254884,1031077,2
254893,1287496,1
255328,820844,1
255331,1191697,0
255336,524067,1
256612,1322685,1
256621,714435,1
256854,385767,0
256854,264384,1
256854,148016,2
256856,214980,2
256860,808682,0
256860,137683,1
256860,78142,4
256860,446939,5
256877,831349,1
256877,443904,2
257312,1466716,0
257321,751443,0
257321,443073,2
257321,11309,4
257329,875881,1
257339,1027660,0
257342,718348,0
257342,407532,1
257343,718348,0
257343,407532,1
257344,718348,0
257344,407532,2
257355,607601,1
257361,1091280,0
257361,849099,1
257370,1595002,3
257374,692714,0
257376,589438,1
257389,20788,1
257393,312925,0
257393,29694,2
257403,1382578,0
257413,173555,2
257415,1357369,1
257418,1244073,1
257420,446183,2
257430,1626741,0
257743,1371000,0
257743,261799,1
257743,354041,2
257750,66053,2
258115,1591350,1
258365,380378,1
258378,827805,2
258378,1579010,3
258383,159337,0
258468,1210967,0
258468,190005,1
258469,2125,1
258473,54846,0
258473,346467,2
258474,633275,0
258474,26599,2
258750,407904,0
258750,1358768,3
258799,598478,0
258799,239761,1
258816,99589,2
259088,1471433,3
259248,1664998,2
259248,795171,3
259248,11765,4
259328,304055,0
259670,282843,1
259674,704257,0
260139,95813,1
260148,1693681,0
260148,732307,1
260148,322173,4
260697,976421,0
260703,827805,2
261091,72222,1
261311,756766,3
261319,73278,1
261525,407904,0
261733,1007991,1
261882,1675884,0
261882,1582339,1
261935,365136,0
261935,6822,3
261952,1027100,1
262106,583512,0
262106,101758,1
262106,1510393,4
262106,2125,5
262106,1702033,6
262108,784249,0
262116,360220,2
262116,129918,5
262116,1314158,7
262116,459638,8
262123,1543332,1
262123,1075720,3
262127,1543332,0
262127,1023246,3
262133,250338,0
262133,233213,1
262133,1618925,2
262133,1977,4
262135,70479,0
262135,409868,1
262135,436524,4
262140,18086,0
262140,1035541,2
262145,506295,2
262145,1363158,3
262215,1684081,0
262420,1977,1
263058,1162246,1
263411,1689185,1
263411,64486,2
263698,122730,0
263698,1339262,4
264166,353144,0
264465,126847,1
264465,1319720,2
264472,508809,1
264475,51336,0
264475,1048341,2
264696,715131,2
264696,1001338,4
265199,173650,1
265682,1136129,0
265683,423031,0
265791,342713,1
265791,371906,2
266067,1258420,3
266067,1235090,4
266156,903149,1
266156,757077,3
266161,1271012,0
266161,514605,2
266167,955404,0
266168,596607,0
266168,104138,3
266168,408964,4
266170,175001,0
266170,518796,2
266183,104138,1
266183,108772,2
266278,1457095,0
266759,984770,1
267457,366854,1
267457,1373076,2
267471,1122875,1
267471,563630,3
267476,851038,0
267573,345843,0
267584,32748,1
267598,389925,0
267895,156221,1
267957,680016,1
267959,1016300,1
267980,1339590,0
267980,698308,2
267995,49431,2
268007,56900,0
268007,425642,1
268008,1334648,1
268009,634059,1
268053,135953,0
268055,26318,2
268058,245003,1
268076,967639,0
268076,1650444,1
268086,720240,0
268086,455648,1
268102,1026060,0
268119,1021058,1
268125,442463,0
268129,249396,0
268511,323749,1
268517,16748,0
268750,390589,0
268750,280338,2
268792,478972,1
268886,859501,0
268886,61190,1
268886,1345796,2
268887,859501,0
268887,61190,1
268887,1602851,2
268892,1155219,1
269018,337735,0
269033,104211,1
269538,51839,0
269538,229119,1
269554,6427,0
269554,210225,1
269554,369110,2
269752,1679145,3
269780,1628903,2
269780,713670,3
269782,1147281,2
269783,1586855,0
269808,563141,0
269820,199506,2
269820,551901,3
269834,1022416,0
269884,350394,0
269884,389059,2
269888,73782,1
269890,485398,0
269954,653590,0
270169,138641,0
270169,320644,1
270170,85707,1
270906,286296,1
270906,713626,4
270908,408996,2
270908,1679611,5
270908,1237997,6
270919,1509427,1
270919,1386367,3
270919,516556,4
270920,603140,0
270922,1194019,0
270922,1510376,1
270922,1519036,3
270924,880064,0
270924,135714,1
271018,45132,1
271019,317421,1
271024,1326995,0
271025,561737,2
271027,673369,0
271027,823362,2
271027,381019,3
271027,1228968,4
271323,1326995,1
271329,68474,0
271338,598478,0
271338,7493,1
271339,807043,1
271339,1605960,3
271339,1080773,4
271493,457442,0
271495,159279,0
271495,494442,1
271495,625389,4
271520,18082,4
271537,1325171,1
271540,876135,2
271799,323213,0
271888,112261,1
271888,520905,2
272106,5748,0
272106,103131,2
272156,119501,0
272156,1025824,4
272161,1528668,0
272276,459710,0
272276,198852,1
272713,584985,1
272760,59917,0
272760,785254,2
272780,1623824,1
272780,389638,3
272780,299507,4
272802,251697,0
272814,287344,0
272864,1362926,0
272864,1267223,3
272866,241534,0
272866,98605,1
272866,259011,6
272895,996922,0
272895,359905,4
272902,218574,0
272902,891580,2
272902,1641211,5
272912,1556165,0
272912,74931,1
272913,1012729,0
272913,1479367,1
272917,388898,2
272917,1260213,5
273052,110447,1
273052,529384,2
273893,622844,0
273893,322312,3
273896,1546350,0
273896,4249,2
273906,680542,2
273908,405380,0
273908,492971,1
273908,1653053,2
273925,157586,1
273926,1220679,0
273949,1106180,2
274129,1155219,0
274143,1487904,0
274143,7210,2
274144,440936,1
274144,1703512,2
274145,1416924,0
274145,13570,2
274150,1416924,0
274158,24006,0
274408,937214,0
274413,5059,0
274413,35836,1
274464,1365166,0
274465,657943,1
274623,765544,2
274802,307959,1
274803,967639,0
274803,1650444,1
275161,1287496,0
275340,36194,2
275347,33387,3
276023,498782,2
276023,449199,4
276023,717274,5
276026,337583,4
276027,188398,3
276027,625816,5
276989,519828,3
276989,56871,8
276991,1689185,0
276991,64486,1
277546,200952,2
278369,563141,1
278369,276393,2
278369,535828,5
278369,47844,6
278369,910907,7
278372,921108,1
278376,1157137,2
278388,68951,1
278390,152363,1
278390,68474,2
279091,62710,1
279092,738615,2
279093,244749,1
279491,71889,1
279491,649591,2
279496,1091013,1
280085,1099888,0
280085,43179,2
280431,319775,1
280878,458302,0
280878,583548,1
280878,424217,2
280878,11309,3
281414,1536742,1
282187,322816,1
282190,520356,0
282190,707143,1
282356,882607,0
283787,990275,0
283789,1092362,0
283789,1277697,1
283789,709064,2
283805,922067,0
283810,49805,1
283823,49805,2
283831,173650,1
283957,64915,1
284519,710125,2
284521,1262609,1
284556,412152,0
284571,740031,1
284665,1670631,4
284682,1377477,0
284740,1216282,0
284916,359905,1
284921,1325513,0
284940,1347821,2
284968,638559,0
285109,638559,0
285156,1054913,2
285221,598433,1
285278,992849,0
285278,1628187,1
285282,539646,2
285290,987048,3
285292,66427,1
285295,1583383,0
285307,246584,1
285309,1709802,0
285315,992849,1
285315,1628187,2
285316,917039,1
285317,917039,1
285321,329530,1
285321,112397,2
285321,1337792,3
285323,20414,2
285324,113520,0
285332,543691,0
285344,113520,0
285368,146060,4
285380,504042,2
285384,374958,0
285384,270130,2
285400,270130,2
285402,171004,1
285406,312925,0
285411,976755,2
285428,604361,1
285431,146060,4
285440,484265,0
285440,692714,2
285451,1630749,0
285451,106360,2
285453,544653,4
285459,1259026,0
285468,22535,1
285474,4958,1
285474,73782,3
285474,158995,4
285475,449161,4
285491,396079,0
285499,825498,1
285578,1678006,1
285933,1192603,2
285967,36888,1
286016,1194497,1
286127,112417,0
286180,1682621,0
286180,86254,5
286229,466736,0
286229,942113,1
286281,1621075,2
286466,1233873,0
286466,465043,3
286466,195340,4
286466,1440707,5
286467,83652,1
286472,272840,1
286472,36981,2
286474,108553,0
286477,782198,3
286480,409868,0
286480,436524,1
286483,365336,1
286552,969836,0
286552,636919,1
286552,519301,3
286552,39976,4
286564,1015281,1
286564,1106154,2
286564,554193,3
286565,359778,1
286570,133527,0
286572,4523,2
286573,56756,0
286573,4523,2
286613,1605372,1
286629,527997,1
286632,466464,1
286632,1246038,2
286632,1604045,3
286632,405453,4
286632,64539,5
286639,1381256,1
286639,484715,2
286650,307825,2
286652,108929,1
286653,268721,0
286653,143598,3
286654,281546,4
286654,953984,5
286654,56847,7
286657,68961,0
286657,374939,1
286665,374939,0
286665,68961,1
286695,718866,0
286695,344286,2
286702,716338,0
286706,494268,1
286706,5568,2
286716,494391,0
286716,5568,1
286724,649260,1
286724,1206848,3
286728,650853,0
286728,1041074,1
286729,1602340,3
286742,76643,0
286752,837957,0
286752,576962,1
286752,1328033,4
286757,420344,0
286757,1442521,3
286758,667042,1
286758,989440,2
286758,1299907,4
286812,429077,0
286820,416173,1
286820,1136965,3
286820,1603895,4
286820,486133,9
286842,1047123,0
286850,632665,1
286852,106070,2
286862,1047123,1
286866,713656,1
286872,31215,0
286872,1182669,2
286872,185148,3
286877,315317,1
286884,299083,1
286888,253948,1
286911,520456,1
286915,1272392,0
286918,850040,0
286918,241134,2
286926,19434,0
286944,1677317,1
286956,1623824,0
286956,299507,1
286956,389638,3
286959,429077,0
286974,87783,0
286974,1308561,3
287034,325385,0
287034,356271,2
287039,353719,0
287039,300173,1
287040,9431,1
287040,484715,2
287042,209607,2
287043,238078,2
287050,66053,1
287084,1182669,1
287084,31215,2
287219,193583,0
287219,1484604,3
287224,1330412,0
287261,6427,0
287261,34225,2
287285,6720,0
287285,58060,2
287296,1544549,0
287296,520046,1
287319,506295,0
287319,1363158,1
287321,1294776,0
287321,1519036,2
287324,1132910,0
287337,870339,0
287337,908629,1
287337,87001,3
287366,650112,0
287459,552164,0
287459,359159,2
287506,13858,1
287506,1218570,3
287509,1492965,1
287517,558592,0
287517,1184135,1
287517,904324,2
287526,303828,1
287529,904324,0
287529,558592,1
287530,1706180,4
287534,565701,3
287586,391660,0
287586,678283,3
287588,1054913,1
287598,849680,0
287610,1707024,0
287610,466547,2
287610,469340,3
287613,374536,1
287613,1322323,6
287617,355395,0
287624,392298,1
287625,1284488,0
287628,392758,0
287628,1424805,2
287638,61222,2
287667,1263330,0
287722,1604670,1
287828,37862,0
287864,1385562,0
287864,1347821,2
287888,259974,0
287888,496729,1
288220,110206,0
288220,1511241,1
288325,961703,0
288448,480123,1
288449,380299,0
288449,1579812,1
288478,1445860,0
288522,16959,0
288534,380299,0
288534,1579812,1
288544,109913,0
288606,109913,0
288691,119432,0
288700,462054,0
288700,68195,1
288853,299544,0
288874,878640,0
288875,681894,1
288902,504482,0
289003,352004,1
289023,681894,1
289043,713656,1
289559,434381,0
289575,368615,0
289575,1479367,1
289575,1012729,3
289576,142247,0
289576,933245,2
289580,1151397,0
289580,368615,1
289580,908674,2
289581,779717,1
289581,1157257,2
289585,1151397,0
289585,368615,1
289585,908674,2
289608,51860,1
289612,214626,0
289620,844641,1
289620,908823,2
289656,24401,1
289656,256994,2
289656,89864,4
289662,487677,0
289662,1707229,1
289713,85953,0
289719,874855,0
289723,363101,0
289723,1538705,1
289723,504482,2
289729,1682621,1
289730,705224,0
289743,10877,2
289744,1429031,1
289744,10877,2
289745,1429031,1
289745,10877,2
289751,476699,1
289756,827718,0
289759,11706,0
289759,386462,1
289759,1068507,2
289809,418861,1
289812,12086,0
289812,174029,2
289812,16890,3
289815,576035,0
289815,607431,1
289820,67554,1
289910,844641,1
289910,908823,2
